timeSec,trialIndex,configurationIndex,pegColor,force,event
13.483,1,2,Green,0.0000,PickedUp
13.526,1,2,Green,0.0000,
13.580,1,2,Green,0.0000,
13.636,1,2,Green,0.0000,
13.691,1,2,Green,0.0000,
13.747,1,2,Green,0.0000,
13.802,1,2,Green,0.0000,
13.859,1,2,Green,0.0000,
13.913,1,2,Green,0.0000,
13.969,1,2,Green,0.0000,
14.024,1,2,Green,0.0000,
14.080,1,2,Green,0.0000,
14.135,1,2,Green,0.0000,
14.191,1,2,Green,0.0000,
14.247,1,2,Green,0.0000,
14.302,1,2,Green,0.0000,
14.358,1,2,Green,0.0000,
14.413,1,2,Green,0.0000,
14.469,1,2,Green,0.0000,
14.525,1,2,Green,0.0000,
14.580,1,2,Green,0.0000,
14.635,1,2,Green,0.0000,
14.692,1,2,Green,0.0000,
14.746,1,2,Green,0.0000,
14.802,1,2,Green,0.0000,
14.858,1,2,Green,0.0547,
14.913,1,2,Green,0.2347,
14.969,1,2,Green,0.2969,
15.024,1,2,Green,0.4183,
15.080,1,2,Green,0.4589,
15.135,1,2,Green,0.4442,
15.191,1,2,Green,0.4308,
15.246,1,2,Green,0.4244,
15.302,1,2,Green,0.3875,
15.358,1,2,Green,0.2725,
15.413,1,2,Green,0.2181,
15.469,1,2,Green,0.2107,
15.526,1,2,Green,0.2068,
15.580,1,2,Green,0.1753,
15.635,1,2,Green,0.1761,
15.691,1,2,Green,0.1832,
15.747,1,2,Green,0.1846,
15.802,1,2,Green,0.1836,
15.858,1,2,Green,0.1866,
15.913,1,2,Green,0.1893,
15.969,1,2,Green,0.1941,
16.024,1,2,Green,0.2002,
16.080,1,2,Green,0.2015,
16.135,1,2,Green,0.2066,
16.191,1,2,Green,0.2095,
16.246,1,2,Green,0.2054,
16.302,1,2,Green,0.1978,
16.358,1,2,Green,0.1912,
16.360,1,2,Green,0.1939,Placed
17.441,1,2,Red,0.0000,PickedUp
17.483,1,2,Red,0.0000,
17.538,1,2,Red,0.0000,
17.594,1,2,Red,0.0000,
17.649,1,2,Red,0.0000,
17.705,1,2,Red,0.0000,
17.760,1,2,Red,0.0000,
17.816,1,2,Red,0.0000,
17.871,1,2,Red,0.0000,
17.927,1,2,Red,0.0000,
17.982,1,2,Red,0.0000,
18.038,1,2,Red,0.0000,
18.093,1,2,Red,0.0000,
18.149,1,2,Red,0.0000,
18.204,1,2,Red,0.0000,
18.260,1,2,Red,0.0000,
18.315,1,2,Red,0.0000,
18.371,1,2,Red,0.0000,
18.427,1,2,Red,0.0000,
18.482,1,2,Red,0.0000,
18.538,1,2,Red,0.0000,
18.593,1,2,Red,0.0000,
18.649,1,2,Red,0.0000,
18.704,1,2,Red,0.0000,
18.760,1,2,Red,0.0000,
18.815,1,2,Red,0.0000,
18.871,1,2,Red,0.0000,
18.928,1,2,Red,0.0000,
18.982,1,2,Red,0.0000,
19.038,1,2,Red,0.0000,
19.093,1,2,Red,0.0000,
19.148,1,2,Red,0.0000,
19.204,1,2,Red,0.0000,
19.260,1,2,Red,0.0000,
19.315,1,2,Red,0.0000,
19.371,1,2,Red,0.0000,
19.427,1,2,Red,0.0420,
19.483,1,2,Red,0.1074,
19.538,1,2,Red,0.1324,
19.593,1,2,Red,0.1946,
19.649,1,2,Red,0.1785,
19.704,1,2,Red,0.1661,
19.760,1,2,Red,0.1687,
19.815,1,2,Red,0.1792,
19.872,1,2,Red,0.1858,
19.926,1,2,Red,0.1885,
19.982,1,2,Red,0.1993,
20.037,1,2,Red,0.2107,
20.093,1,2,Red,0.2063,
20.149,1,2,Red,0.2093,
20.204,1,2,Red,0.2107,
20.260,1,2,Red,0.2354,
20.316,1,2,Red,0.2466,
20.371,1,2,Red,0.3167,
20.426,1,2,Red,0.3182,
20.482,1,2,Red,0.3260,
20.537,1,2,Red,0.3385,
20.593,1,2,Red,0.4049,
20.648,1,2,Red,0.4418,
20.704,1,2,Red,0.4611,
20.760,1,2,Red,0.4960,
20.815,1,2,Red,0.5055,
20.871,1,2,Red,0.5287,
20.926,1,2,Red,0.5497,
20.982,1,2,Red,0.6049,
21.037,1,2,Red,0.6574,
21.093,1,2,Red,0.6860,
21.149,1,2,Red,0.6835,
21.204,1,2,Red,0.6904,
21.260,1,2,Red,0.7179,
21.315,1,2,Red,0.7477,
21.371,1,2,Red,0.8225,
21.426,1,2,Red,0.8137,
21.482,1,2,Red,0.8259,
21.537,1,2,Red,0.8305,
21.593,1,2,Red,0.8317,
21.648,1,2,Red,0.8303,
21.704,1,2,Red,0.8361,
21.759,1,2,Red,0.8408,
21.800,1,2,Red,0.8398,Placed
22.537,1,2,Red,0.0000,PickedUp
22.580,1,2,Red,0.0000,
22.635,1,2,Red,0.0000,
22.690,1,2,Red,0.0000,
22.745,1,2,Red,0.0000,
22.801,1,2,Red,0.0000,
22.856,1,2,Red,0.0000,
22.912,1,2,Red,0.0000,
22.967,1,2,Red,0.0000,
23.024,1,2,Red,0.0000,
23.079,1,2,Red,0.0000,
23.134,1,2,Red,0.0000,
23.190,1,2,Red,0.0000,
23.245,1,2,Red,0.0000,
23.301,1,2,Red,0.0000,
23.357,1,2,Red,0.0000,
23.412,1,2,Red,0.0000,
23.468,1,2,Red,0.0000,
23.524,1,2,Red,0.0000,
23.579,1,2,Red,0.0000,
23.634,1,2,Red,0.0000,
23.690,1,2,Red,0.0000,
23.746,1,2,Red,0.0000,
23.801,1,2,Red,0.0000,
23.858,1,2,Red,0.0000,
23.912,1,2,Red,0.2383,
23.968,1,2,Red,0.3614,
24.024,1,2,Red,0.3810,
24.079,1,2,Red,0.4718,
24.135,1,2,Red,0.5011,
24.190,1,2,Red,0.5018,
24.246,1,2,Red,0.5204,
24.301,1,2,Red,0.5807,
24.357,1,2,Red,0.5946,
24.412,1,2,Red,0.6017,
24.468,1,2,Red,0.6398,
24.524,1,2,Red,0.6747,
24.579,1,2,Red,0.6781,
24.635,1,2,Red,0.7084,
24.691,1,2,Red,0.7121,
24.746,1,2,Red,0.7216,
24.802,1,2,Red,0.7617,
24.858,1,2,Red,0.7880,
24.913,1,2,Red,0.8024,
24.968,1,2,Red,0.8325,
25.024,1,2,Red,0.8295,
25.079,1,2,Red,0.8332,
25.135,1,2,Red,0.8325,
25.191,1,2,Red,0.8415,
25.246,1,2,Red,0.8430,
25.300,1,2,Red,0.8444,Placed
26.010,1,2,Red,0.0000,PickedUp
26.053,1,2,Red,0.0000,
26.108,1,2,Red,0.0000,
26.164,1,2,Red,0.0000,
26.219,1,2,Red,0.0000,
26.274,1,2,Red,0.0000,
26.330,1,2,Red,0.0000,
26.385,1,2,Red,0.0000,
26.441,1,2,Red,0.0000,
26.497,1,2,Red,0.0000,
26.552,1,2,Red,0.0000,
26.608,1,2,Red,0.0000,
26.663,1,2,Red,0.0000,
26.719,1,2,Red,0.0000,
26.775,1,2,Red,0.0032,
26.830,1,2,Red,0.1094,
26.885,1,2,Red,0.1490,
26.941,1,2,Red,0.1746,
26.996,1,2,Red,0.3028,
27.052,1,2,Red,0.3370,
27.108,1,2,Red,0.3702,
27.163,1,2,Red,0.4308,
27.219,1,2,Red,0.5170,
27.274,1,2,Red,0.6007,
27.330,1,2,Red,0.6012,
27.385,1,2,Red,0.6024,
27.441,1,2,Red,0.6051,
27.497,1,2,Red,0.6259,
27.552,1,2,Red,0.7394,
27.609,1,2,Red,0.8393,
27.663,1,2,Red,0.8332,
27.719,1,2,Red,0.8315,
27.774,1,2,Red,0.8335,
27.830,1,2,Red,0.8349,
27.885,1,2,Red,0.8332,
27.941,1,2,Red,0.8286,
27.997,1,2,Red,0.8335,
28.040,1,2,Red,0.8374,Placed
28.830,1,2,Green,0.0000,PickedUp
28.872,1,2,Green,0.0000,
28.927,1,2,Green,0.0000,
28.982,1,2,Green,0.0000,
29.038,1,2,Green,0.0000,
29.093,1,2,Green,0.0000,
29.149,1,2,Green,0.0000,
29.205,1,2,Green,0.0000,
29.260,1,2,Green,0.0000,
29.316,1,2,Green,0.0000,
29.371,1,2,Green,0.0000,
29.427,1,2,Green,0.0000,
29.483,1,2,Green,0.0000,
29.538,1,2,Green,0.0000,
29.594,1,2,Green,0.0000,
29.649,1,2,Green,0.0000,
29.704,1,2,Green,0.0000,
29.760,1,2,Green,0.0000,
29.815,1,2,Green,0.0000,
29.871,1,2,Green,0.0000,
29.927,1,2,Green,0.0000,
29.982,1,2,Green,0.0178,
30.038,1,2,Green,0.0940,
30.093,1,2,Green,0.1433,
30.149,1,2,Green,0.1448,
30.205,1,2,Green,0.1541,
30.260,1,2,Green,0.1768,
30.316,1,2,Green,0.1949,
30.371,1,2,Green,0.1883,
30.427,1,2,Green,0.1897,
30.482,1,2,Green,0.1853,
30.520,1,2,Green,0.1883,Placed
31.385,1,2,Green,0.0000,PickedUp
31.427,1,2,Green,0.0000,
31.482,1,2,Green,0.0000,
31.538,1,2,Green,0.0000,
31.593,1,2,Green,0.0000,
31.649,1,2,Green,0.0000,
31.704,1,2,Green,0.0000,
31.760,1,2,Green,0.0000,
31.815,1,2,Green,0.0000,
31.871,1,2,Green,0.0000,
31.927,1,2,Green,0.0000,
31.983,1,2,Green,0.0000,
32.038,1,2,Green,0.0000,
32.093,1,2,Green,0.0000,
32.149,1,2,Green,0.0000,
32.204,1,2,Green,0.0000,
32.260,1,2,Green,0.0000,
32.315,1,2,Green,0.0317,
32.371,1,2,Green,0.0906,
32.427,1,2,Green,0.1519,
32.482,1,2,Green,0.1597,
32.538,1,2,Green,0.1597,
32.594,1,2,Green,0.1944,
32.649,1,2,Green,0.2125,
32.704,1,2,Green,0.2376,
32.760,1,2,Green,0.2435,
32.816,1,2,Green,0.2774,
32.840,1,2,Green,0.2816,Placed
33.802,1,2,Green,0.0000,PickedUp
33.844,1,2,Green,0.0000,
33.899,1,2,Green,0.0000,
33.955,1,2,Green,0.0000,
34.010,1,2,Green,0.0000,
34.067,1,2,Green,0.0000,
34.121,1,2,Green,0.0000,
34.177,1,2,Green,0.0000,
34.233,1,2,Green,0.0000,
34.288,1,2,Green,0.0000,
34.344,1,2,Green,0.0000,
34.399,1,2,Green,0.0000,
34.455,1,2,Green,0.0000,
34.511,1,2,Green,0.0000,
34.566,1,2,Green,0.0000,
34.621,1,2,Green,0.0000,
34.677,1,2,Green,0.0000,
34.733,1,2,Green,0.0000,
34.788,1,2,Green,0.0000,
34.844,1,2,Green,0.0000,
34.900,1,2,Green,0.0000,
34.955,1,2,Green,0.1282,
35.010,1,2,Green,0.1316,
35.066,1,2,Green,0.1270,
35.121,1,2,Green,0.1333,
35.177,1,2,Green,0.1426,
35.233,1,2,Green,0.1531,
35.288,1,2,Green,0.1602,
35.344,1,2,Green,0.1961,
35.399,1,2,Green,0.2020,
35.420,1,2,Green,0.1971,Placed
36.413,1,2,Green,0.0000,PickedUp
36.456,1,2,Green,0.0000,
36.511,1,2,Green,0.0000,
36.566,1,2,Green,0.0000,
36.621,1,2,Green,0.0000,
36.677,1,2,Green,0.0000,
36.732,1,2,Green,0.0000,
36.788,1,2,Green,0.0000,
36.844,1,2,Green,0.0000,
36.899,1,2,Green,0.0000,
36.955,1,2,Green,0.0000,
37.010,1,2,Green,0.0000,
37.066,1,2,Green,0.0000,
37.121,1,2,Green,0.0000,
37.177,1,2,Green,0.0000,
37.232,1,2,Green,0.0000,
37.288,1,2,Green,0.0000,
37.344,1,2,Green,0.0000,
37.400,1,2,Green,0.0000,
37.454,1,2,Green,0.0000,
37.510,1,2,Green,0.0667,
37.566,1,2,Green,0.1201,
37.621,1,2,Green,0.1665,
37.677,1,2,Green,0.1800,
37.732,1,2,Green,0.1853,
37.788,1,2,Green,0.2056,
37.844,1,2,Green,0.2081,
37.899,1,2,Green,0.2200,
37.955,1,2,Green,0.2266,
38.010,1,2,Green,0.2269,
38.020,1,2,Green,0.2252,Placed
38.774,1,2,Red,0.0000,PickedUp
38.817,1,2,Red,0.0000,
38.871,1,2,Red,0.0000,
38.926,1,2,Red,0.0000,
38.982,1,2,Red,0.0000,
39.038,1,2,Red,0.0000,
39.093,1,2,Red,0.0000,
39.149,1,2,Red,0.0000,
39.204,1,2,Red,0.0000,
39.260,1,2,Red,0.0000,
39.315,1,2,Red,0.0000,
39.371,1,2,Red,0.0000,
39.427,1,2,Red,0.0000,
39.483,1,2,Red,0.0000,
39.538,1,2,Red,0.0000,
39.593,1,2,Red,0.0000,
39.649,1,2,Red,0.0000,
39.704,1,2,Red,0.0049,
39.760,1,2,Red,0.0530,
39.815,1,2,Red,0.0960,
39.871,1,2,Red,0.1214,
39.927,1,2,Red,0.1416,
39.982,1,2,Red,0.1746,
40.038,1,2,Red,0.1922,
40.093,1,2,Red,0.2083,
40.149,1,2,Red,0.2454,
40.204,1,2,Red,0.2601,
40.260,1,2,Red,0.2523,
40.316,1,2,Red,0.2505,
40.371,1,2,Red,0.2598,
40.426,1,2,Red,0.2823,
40.482,1,2,Red,0.3214,
40.538,1,2,Red,0.3077,
40.593,1,2,Red,0.3096,
40.649,1,2,Red,0.2974,
40.704,1,2,Red,0.2769,
40.760,1,2,Red,0.2222,
40.815,1,2,Red,0.2142,
40.871,1,2,Red,0.2085,
40.926,1,2,Red,0.2024,
40.982,1,2,Red,0.1949,
41.037,1,2,Red,0.1849,
41.093,1,2,Red,0.1612,
41.150,1,2,Red,0.1534,
41.204,1,2,Red,0.1541,
41.260,1,2,Red,0.1536,
41.315,1,2,Red,0.1497,
41.371,1,2,Red,0.1404,
41.427,1,2,Red,0.1199,
41.482,1,2,Red,0.1096,
41.538,1,2,Red,0.0955,
41.593,1,2,Red,0.0926,
41.649,1,2,Red,0.0842,
41.704,1,2,Red,0.0786,
41.760,1,2,Red,0.0823,
41.815,1,2,Red,0.0784,
41.871,1,2,Red,0.0796,
41.927,1,2,Red,0.1910,
41.983,1,2,Red,0.2120,
42.038,1,2,Red,0.2147,
42.093,1,2,Red,0.2322,
42.149,1,2,Red,0.3031,
42.204,1,2,Red,0.3192,
42.260,1,2,Red,0.3402,
42.315,1,2,Red,0.3580,
42.371,1,2,Red,0.4244,
42.426,1,2,Red,0.4168,
42.482,1,2,Red,0.4320,
42.538,1,2,Red,0.4584,
42.593,1,2,Red,0.4830,
42.649,1,2,Red,0.4987,
42.704,1,2,Red,0.5578,
42.760,1,2,Red,0.5582,
42.822,1,2,Red,0.5658,
42.885,1,2,Red,0.5924,
42.940,1,2,Red,0.6261,
42.996,1,2,Red,0.6413,
43.052,1,2,Red,0.6806,
43.107,1,2,Red,0.7805,
43.162,1,2,Red,0.7817,
43.218,1,2,Red,0.7919,
43.273,1,2,Red,0.8112,
43.329,1,2,Red,0.8137,
43.385,1,2,Red,0.8222,
43.441,1,2,Red,0.8327,
43.496,1,2,Red,0.8352,
43.551,1,2,Red,0.8383,
43.607,1,2,Red,0.8379,
43.620,1,2,Red,0.8379,Placed
44.440,1,2,Red,0.0000,PickedUp
44.483,1,2,Red,0.0000,
44.538,1,2,Red,0.0000,
44.593,1,2,Red,0.0000,
44.648,1,2,Red,0.0000,
44.704,1,2,Red,0.0000,
44.760,1,2,Red,0.0000,
44.815,1,2,Red,0.0000,
44.871,1,2,Red,0.0000,
44.926,1,2,Red,0.0000,
44.982,1,2,Red,0.0000,
45.037,1,2,Red,0.0000,
45.093,1,2,Red,0.0000,
45.148,1,2,Red,0.0000,
45.204,1,2,Red,0.0000,
45.259,1,2,Red,0.0000,
45.316,1,2,Red,0.0081,
45.370,1,2,Red,0.0308,
45.426,1,2,Red,0.1060,
45.482,1,2,Red,0.1233,
45.537,1,2,Red,0.1443,
45.593,1,2,Red,0.1863,
45.648,1,2,Red,0.1841,
45.704,1,2,Red,0.1905,
45.760,1,2,Red,0.2042,
45.815,1,2,Red,0.2222,
45.870,1,2,Red,0.2354,
45.926,1,2,Red,0.2418,
45.981,1,2,Red,0.2596,
46.037,1,2,Red,0.2706,
46.093,1,2,Red,0.2772,
46.149,1,2,Red,0.2896,
46.204,1,2,Red,0.3365,
46.259,1,2,Red,0.3692,
46.315,1,2,Red,0.4032,
46.370,1,2,Red,0.4183,
46.426,1,2,Red,0.4278,
46.481,1,2,Red,0.4926,
46.537,1,2,Red,0.5763,
46.593,1,2,Red,0.5819,
46.648,1,2,Red,0.5792,
46.703,1,2,Red,0.5841,
46.759,1,2,Red,0.6100,
46.815,1,2,Red,0.6315,
46.870,1,2,Red,0.6437,
46.926,1,2,Red,0.6698,
46.982,1,2,Red,0.6908,
47.037,1,2,Red,0.8193,
47.092,1,2,Red,0.8327,
47.148,1,2,Red,0.8357,
47.204,1,2,Red,0.8369,
47.259,1,2,Red,0.8403,
47.315,1,2,Red,0.8444,
47.370,1,2,Red,0.8503,
47.426,1,2,Red,0.8523,
47.481,1,2,Red,0.8635,
47.520,1,2,Red,0.8725,Placed
54.913,2,3,Red,0.0000,PickedUp
54.955,2,3,Red,0.0000,
55.009,2,3,Red,0.0000,
55.065,2,3,Red,0.0000,
55.121,2,3,Red,0.0000,
55.176,2,3,Red,0.0000,
55.232,2,3,Red,0.0000,
55.288,2,3,Red,0.0000,
55.343,2,3,Red,0.0000,
55.399,2,3,Red,0.0000,
55.454,2,3,Red,0.0000,
55.510,2,3,Red,0.0000,
55.566,2,3,Red,0.0000,
55.622,2,3,Red,0.0000,
55.677,2,3,Red,0.0000,
55.765,2,3,Red,0.0000,
55.815,2,3,Red,0.0232,
55.871,2,3,Red,0.0874,
55.927,2,3,Red,0.1250,
55.982,2,3,Red,0.1272,
56.064,2,3,Red,0.1726,
56.121,2,3,Red,0.2713,
56.178,2,3,Red,0.2611,
56.232,2,3,Red,0.2740,
56.288,2,3,Red,0.2742,
56.343,2,3,Red,0.2877,
56.399,2,3,Red,0.3006,
56.455,2,3,Red,0.3001,
56.510,2,3,Red,0.3062,
56.566,2,3,Red,0.3167,
56.621,2,3,Red,0.3167,
56.677,2,3,Red,0.3148,
56.733,2,3,Red,0.3074,
56.788,2,3,Red,0.2938,
56.844,2,3,Red,0.2601,
56.901,2,3,Red,0.2352,
56.955,2,3,Red,0.2024,
57.010,2,3,Red,0.1519,
57.066,2,3,Red,0.1324,
57.121,2,3,Red,0.1336,
57.177,2,3,Red,0.1443,
57.233,2,3,Red,0.1451,
57.288,2,3,Red,0.1463,
57.344,2,3,Red,0.1546,
57.399,2,3,Red,0.1538,
57.455,2,3,Red,0.1531,
57.510,2,3,Red,0.1573,
57.566,2,3,Red,0.1570,
57.622,2,3,Red,0.1560,
57.677,2,3,Red,0.1443,
57.734,2,3,Red,0.1446,
57.788,2,3,Red,0.1419,
57.844,2,3,Red,0.1368,
57.860,2,3,Red,0.1355,Placed
58.872,2,3,Red,0.0000,PickedUp
58.914,2,3,Red,0.0000,
58.969,2,3,Red,0.0000,
59.051,2,3,Red,0.0000,
59.108,2,3,Red,0.0000,
59.163,2,3,Red,0.0000,
59.237,2,3,Red,0.0000,
59.288,2,3,Red,0.0000,
59.344,2,3,Red,0.0000,
59.400,2,3,Red,0.0000,
59.456,2,3,Red,0.0000,
59.510,2,3,Red,0.0000,
59.566,2,3,Red,0.0000,
59.621,2,3,Red,0.0000,
59.677,2,3,Red,0.0767,
59.733,2,3,Red,0.0759,
59.788,2,3,Red,0.0757,
59.843,2,3,Red,0.0847,
59.899,2,3,Red,0.0855,
59.955,2,3,Red,0.0911,
60.010,2,3,Red,0.0864,
60.066,2,3,Red,0.0904,
60.121,2,3,Red,0.0916,
60.160,2,3,Red,0.0950,Placed
60.913,2,3,Red,0.0000,PickedUp
60.988,2,3,Red,0.0000,
61.038,2,3,Red,0.0000,
61.093,2,3,Red,0.0000,
61.150,2,3,Red,0.0000,
61.205,2,3,Red,0.0000,
61.260,2,3,Red,0.0000,
61.316,2,3,Red,0.0000,
61.372,2,3,Red,0.0000,
61.427,2,3,Red,0.0000,
61.483,2,3,Red,0.0000,
61.539,2,3,Red,0.0000,
61.594,2,3,Red,0.0000,
61.649,2,3,Red,0.0000,
61.705,2,3,Red,0.0000,
61.760,2,3,Red,0.0000,
61.838,2,3,Red,0.0054,
61.891,2,3,Red,0.0720,
61.941,2,3,Red,0.0764,
61.996,2,3,Red,0.0850,
62.052,2,3,Red,0.0957,
62.108,2,3,Red,0.0923,
62.164,2,3,Red,0.1155,
62.219,2,3,Red,0.1160,
62.292,2,3,Red,0.1148,
62.344,2,3,Red,0.1187,
62.360,2,3,Red,0.1187,Placed
63.663,2,3,Red,0.0000,PickedUp
63.737,2,3,Red,0.0000,
63.789,2,3,Red,0.0000,
63.844,2,3,Red,0.0000,
63.899,2,3,Red,0.0000,
63.955,2,3,Red,0.0000,
64.010,2,3,Red,0.0000,
64.066,2,3,Red,0.0000,
64.121,2,3,Red,0.0000,
64.177,2,3,Red,0.0000,
64.232,2,3,Red,0.0000,
64.288,2,3,Red,0.0000,
64.363,2,3,Red,0.0000,
64.413,2,3,Red,0.0620,
64.468,2,3,Red,0.1038,
64.524,2,3,Red,0.1082,
64.605,2,3,Red,0.1228,
64.664,2,3,Red,0.1521,
64.736,2,3,Red,0.1595,
64.788,2,3,Red,0.1937,
64.844,2,3,Red,0.1890,
64.899,2,3,Red,0.1937,
64.900,2,3,Red,0.1937,Placed
65.538,2,3,Red,0.0000,PickedUp
65.580,2,3,Red,0.0000,
65.635,2,3,Red,0.0000,
65.691,2,3,Red,0.0000,
65.746,2,3,Red,0.0000,
65.802,2,3,Red,0.0000,
65.857,2,3,Red,0.0000,
65.914,2,3,Red,0.0000,
65.968,2,3,Red,0.0000,
66.024,2,3,Red,0.0000,
66.080,2,3,Red,0.0000,
66.135,2,3,Red,0.0000,
66.191,2,3,Red,0.0000,
66.246,2,3,Red,0.0000,
66.302,2,3,Red,0.0000,
66.358,2,3,Red,0.0000,
66.413,2,3,Red,0.0220,
66.468,2,3,Red,0.0757,
66.524,2,3,Red,0.0799,
66.580,2,3,Red,0.1026,
66.635,2,3,Red,0.1179,
66.691,2,3,Red,0.1346,
66.747,2,3,Red,0.1402,
66.802,2,3,Red,0.1524,
66.861,2,3,Red,0.1661,
66.913,2,3,Red,0.1590,
66.940,2,3,Red,0.1590,Placed
67.607,2,3,Green,0.0000,PickedUp
67.681,2,3,Green,0.0000,
67.732,2,3,Green,0.0000,
67.788,2,3,Green,0.0000,
67.844,2,3,Green,0.0000,
67.899,2,3,Green,0.0000,
67.954,2,3,Green,0.0000,
68.010,2,3,Green,0.0000,
68.065,2,3,Green,0.0000,
68.121,2,3,Green,0.0000,
68.177,2,3,Green,0.0000,
68.232,2,3,Green,0.0000,
68.288,2,3,Green,0.0000,
68.343,2,3,Green,0.0000,
68.399,2,3,Green,0.0000,
68.455,2,3,Green,0.0000,
68.510,2,3,Green,0.0000,
68.565,2,3,Green,0.0244,
68.622,2,3,Green,0.0681,
68.676,2,3,Green,0.0803,
68.732,2,3,Green,0.0977,
68.788,2,3,Green,0.2484,
68.843,2,3,Green,0.2462,
68.899,2,3,Green,0.2308,
68.954,2,3,Green,0.2093,
69.010,2,3,Green,0.2107,
69.065,2,3,Green,0.2215,
69.121,2,3,Green,0.2784,
69.176,2,3,Green,0.2855,
69.232,2,3,Green,0.3092,
69.288,2,3,Green,0.3282,
69.343,2,3,Green,0.3609,
69.399,2,3,Green,0.4010,
69.456,2,3,Green,0.4691,
69.510,2,3,Green,0.4701,
69.565,2,3,Green,0.5040,
69.621,2,3,Green,0.5121,
69.676,2,3,Green,0.5648,
69.732,2,3,Green,0.6112,
69.794,2,3,Green,0.6027,
69.856,2,3,Green,0.7448,
69.912,2,3,Green,0.8049,
69.969,2,3,Green,0.8149,
70.024,2,3,Green,0.7932,
70.098,2,3,Green,0.7890,
70.149,2,3,Green,0.7893,
70.210,2,3,Green,0.8068,
70.274,2,3,Green,0.8110,
70.348,2,3,Green,0.8144,
70.412,2,3,Green,0.8166,
70.468,2,3,Green,0.8002,
70.524,2,3,Green,0.7277,
70.579,2,3,Green,0.5888,
70.635,2,3,Green,0.5324,
70.690,2,3,Green,0.5192,
70.746,2,3,Green,0.5248,
70.801,2,3,Green,0.5263,
70.857,2,3,Green,0.5387,
70.913,2,3,Green,0.5697,
70.968,2,3,Green,0.5932,
71.024,2,3,Green,0.6015,
71.079,2,3,Green,0.6232,
71.135,2,3,Green,0.6195,
71.191,2,3,Green,0.6254,
71.246,2,3,Green,0.6549,
71.302,2,3,Green,0.7013,
71.357,2,3,Green,0.7053,
71.413,2,3,Green,0.7021,
71.468,2,3,Green,0.7077,
71.524,2,3,Green,0.7140,
71.580,2,3,Green,0.7575,
71.635,2,3,Green,0.8369,
71.691,2,3,Green,0.8295,
71.746,2,3,Green,0.8298,
71.802,2,3,Green,0.8352,
71.857,2,3,Green,0.8298,
71.913,2,3,Green,0.8317,
71.969,2,3,Green,0.8335,
72.025,2,3,Green,0.8352,
72.079,2,3,Green,0.8398,
72.120,2,3,Green,0.8408,Placed
72.899,2,3,Green,0.0000,PickedUp
72.973,2,3,Green,0.0000,
73.024,2,3,Green,0.0000,
73.079,2,3,Green,0.0000,
73.136,2,3,Green,0.0000,
73.190,2,3,Green,0.0000,
73.258,2,3,Green,0.0000,
73.316,2,3,Green,0.0000,
73.371,2,3,Green,0.0000,
73.427,2,3,Green,0.0000,
73.482,2,3,Green,0.0000,
73.537,2,3,Green,0.0000,
73.593,2,3,Green,0.0000,
73.649,2,3,Green,0.0059,
73.705,2,3,Green,0.0635,
73.760,2,3,Green,0.2147,
73.815,2,3,Green,0.4042,
73.871,2,3,Green,0.6557,
73.927,2,3,Green,0.7797,
73.982,2,3,Green,0.8581,
74.038,2,3,Green,0.8623,
74.093,2,3,Green,0.8630,
74.149,2,3,Green,0.8601,
74.204,2,3,Green,0.8642,
74.260,2,3,Green,0.8684,
74.315,2,3,Green,0.8684,
74.371,2,3,Green,0.8737,
74.427,2,3,Green,0.8762,
74.440,2,3,Green,0.8762,Placed
75.149,2,3,Green,0.0000,PickedUp
75.191,2,3,Green,0.0000,
75.246,2,3,Green,0.0000,
75.320,2,3,Green,0.0000,
75.371,2,3,Green,0.0000,
75.426,2,3,Green,0.0000,
75.483,2,3,Green,0.0000,
75.538,2,3,Green,0.0000,
75.593,2,3,Green,0.0000,
75.666,2,3,Green,0.0000,
75.718,2,3,Green,0.0000,
75.774,2,3,Green,0.0000,
75.831,2,3,Green,0.0000,
75.903,2,3,Green,0.0000,
75.954,2,3,Green,0.0000,
76.010,2,3,Green,0.0000,
76.068,2,3,Green,0.0503,
76.121,2,3,Green,0.0745,
76.176,2,3,Green,0.1241,
76.232,2,3,Green,0.2117,
76.287,2,3,Green,0.2821,
76.343,2,3,Green,0.4415,
76.399,2,3,Green,0.4493,
76.454,2,3,Green,0.4586,
76.510,2,3,Green,0.5136,
76.566,2,3,Green,0.5665,
76.622,2,3,Green,0.5937,
76.676,2,3,Green,0.6491,
76.732,2,3,Green,0.7165,
76.788,2,3,Green,0.8342,
76.843,2,3,Green,0.8330,
76.899,2,3,Green,0.8327,
76.955,2,3,Green,0.8383,
77.010,2,3,Green,0.8325,
77.066,2,3,Green,0.8374,
77.121,2,3,Green,0.8449,
77.176,2,3,Green,0.8462,
77.232,2,3,Green,0.8603,
77.240,2,3,Green,0.8603,Placed
78.190,2,3,Green,0.0000,PickedUp
78.252,2,3,Green,0.0000,
78.315,2,3,Green,0.0000,
78.370,2,3,Green,0.0000,
78.426,2,3,Green,0.0000,
78.482,2,3,Green,0.0000,
78.537,2,3,Green,0.0000,
78.593,2,3,Green,0.0000,
78.649,2,3,Green,0.0000,
78.722,2,3,Green,0.0000,
78.773,2,3,Green,0.0000,
78.829,2,3,Green,0.0000,
78.885,2,3,Green,0.0000,
78.958,2,3,Green,0.0000,
79.009,2,3,Green,0.0000,
79.065,2,3,Green,0.0000,
79.120,2,3,Green,0.0000,
79.177,2,3,Green,0.0000,
