timeSec,trialIndex,configurationIndex,pegColor,force,event
18.606,1,3,Red,0.0000,PickedUp
18.649,1,3,Red,0.0000,
18.705,1,3,Red,0.0000,
18.760,1,3,Red,0.0000,
18.815,1,3,Red,0.0000,
18.871,1,3,Red,0.0000,
18.927,1,3,Red,0.0000,
18.982,1,3,Red,0.0000,
19.038,1,3,Red,0.0000,
19.261,1,3,Red,0.0000,PickedUp
19.303,1,3,Red,0.0000,
19.358,1,3,Red,0.0000,
19.414,1,3,Red,0.0000,
19.469,1,3,Red,0.0000,
19.525,1,3,Red,0.0000,
19.581,1,3,Red,0.0000,
19.637,1,3,Red,0.0000,
19.692,1,3,Red,0.0000,
19.748,1,3,Red,0.0000,
19.804,1,3,Red,0.0000,
20.193,1,3,Red,0.0000,PickedUp
20.236,1,3,Red,0.0000,
20.291,1,3,Red,0.0000,
20.347,1,3,Red,0.0000,
20.402,1,3,Red,0.0000,
20.458,1,3,Red,0.0000,
20.514,1,3,Red,0.0000,
20.569,1,3,Red,0.0000,
20.625,1,3,Red,0.0000,
20.681,1,3,Red,0.0000,
20.736,1,3,Red,0.0000,
20.792,1,3,Red,0.0000,
20.849,1,3,Red,0.0000,
20.904,1,3,Red,0.0000,
20.959,1,3,Red,0.0000,
21.015,1,3,Red,0.0000,
21.070,1,3,Red,0.0000,
21.126,1,3,Red,0.0000,
21.182,1,3,Red,0.0000,
21.237,1,3,Red,0.0000,
21.293,1,3,Red,0.0000,
21.349,1,3,Red,0.0000,
21.405,1,3,Red,0.0000,
21.460,1,3,Red,0.0000,
21.516,1,3,Red,0.0000,
21.572,1,3,Red,0.0000,
21.627,1,3,Red,0.0000,
21.684,1,3,Red,0.0000,
21.738,1,3,Red,0.0000,
21.794,1,3,Red,0.0000,
21.850,1,3,Red,0.0000,
21.905,1,3,Red,0.0000,
21.961,1,3,Red,0.0000,
22.017,1,3,Red,0.0000,
22.072,1,3,Red,0.0000,
22.128,1,3,Red,0.0000,
22.184,1,3,Red,0.0000,
22.240,1,3,Red,0.0000,
22.295,1,3,Red,0.0000,
22.351,1,3,Red,0.0000,
22.407,1,3,Red,0.0000,
22.462,1,3,Red,0.0000,
22.519,1,3,Red,0.0000,
22.574,1,3,Red,0.0000,
22.629,1,3,Red,0.0000,
22.685,1,3,Red,0.0000,
22.741,1,3,Red,0.0000,
22.796,1,3,Red,0.0000,
22.852,1,3,Red,0.0000,
22.908,1,3,Red,0.0000,
22.964,1,3,Red,0.0000,
23.019,1,3,Red,0.0000,
23.075,1,3,Red,0.0000,
23.131,1,3,Red,0.0000,
23.186,1,3,Red,0.0000,
23.242,1,3,Red,0.0000,
23.298,1,3,Red,0.0000,
23.354,1,3,Red,0.0000,
23.409,1,3,Red,0.0000,
23.465,1,3,Red,0.0000,
23.520,1,3,Red,0.0000,
23.576,1,3,Red,0.0613,
23.632,1,3,Red,0.2037,
23.687,1,3,Red,0.2642,
23.743,1,3,Red,0.3013,
23.803,1,3,Red,0.4694,
23.854,1,3,Red,0.4864,
23.910,1,3,Red,0.4686,
23.966,1,3,Red,0.3497,
24.022,1,3,Red,0.1214,
24.077,1,3,Red,0.0515,
24.133,1,3,Red,0.0408,
24.190,1,3,Red,0.0320,
24.245,1,3,Red,0.0325,
24.300,1,3,Red,0.0198,
24.356,1,3,Red,0.0000,
24.412,1,3,Red,0.0276,
24.469,1,3,Red,0.0879,
24.523,1,3,Red,0.0908,
24.579,1,3,Red,0.0926,
24.635,1,3,Red,0.1192,
24.691,1,3,Red,0.1346,
24.746,1,3,Red,0.1414,
24.802,1,3,Red,0.1602,
24.857,1,3,Red,0.1768,
24.913,1,3,Red,0.2379,
24.969,1,3,Red,0.2471,
25.027,1,3,Red,0.2457,
25.080,1,3,Red,0.2615,
25.136,1,3,Red,0.3260,
25.192,1,3,Red,0.3429,
25.247,1,3,Red,0.2967,
25.303,1,3,Red,0.2813,
25.359,1,3,Red,0.2772,
25.414,1,3,Red,0.2613,
25.470,1,3,Red,0.2210,
25.526,1,3,Red,0.2134,
25.581,1,3,Red,0.2452,
25.637,1,3,Red,0.4005,
25.693,1,3,Red,0.4733,
25.748,1,3,Red,0.4821,
25.804,1,3,Red,0.4711,
25.861,1,3,Red,0.4676,
25.915,1,3,Red,0.4667,
25.971,1,3,Red,0.4718,
26.027,1,3,Red,0.4620,
26.082,1,3,Red,0.4361,
26.138,1,3,Red,0.3663,
26.194,1,3,Red,0.3350,
26.250,1,3,Red,0.3304,
26.305,1,3,Red,0.3333,
26.361,1,3,Red,0.3294,
26.417,1,3,Red,0.3287,
26.472,1,3,Red,0.3280,
26.528,1,3,Red,0.3258,
26.584,1,3,Red,0.3170,
26.640,1,3,Red,0.3092,
26.696,1,3,Red,0.3023,
26.751,1,3,Red,0.3001,
26.806,1,3,Red,0.2869,
26.862,1,3,Red,0.2781,
26.918,1,3,Red,0.2799,
26.974,1,3,Red,0.3287,
27.029,1,3,Red,0.4095,
27.085,1,3,Red,0.4176,
27.141,1,3,Red,0.4261,
27.196,1,3,Red,0.4713,
27.252,1,3,Red,0.5114,
27.308,1,3,Red,0.5192,
27.363,1,3,Red,0.5963,
27.419,1,3,Red,0.6271,
27.475,1,3,Red,0.6261,
27.532,1,3,Red,0.6640,
27.586,1,3,Red,0.6957,
27.642,1,3,Red,0.7126,
27.697,1,3,Red,0.8078,
27.753,1,3,Red,0.8896,
27.809,1,3,Red,0.8847,
27.865,1,3,Red,0.8950,
27.921,1,3,Red,0.9209,
27.976,1,3,Red,1.0000,
28.032,1,3,Red,1.0000,
28.088,1,3,Red,1.0000,
28.143,1,3,Red,1.0000,
28.199,1,3,Red,1.0000,
28.255,1,3,Red,1.0000,
28.311,1,3,Red,1.0000,
28.367,1,3,Red,0.4352,
28.422,1,3,Red,0.4300,
28.478,1,3,Red,0.4381,
28.533,1,3,Red,0.4379,
28.589,1,3,Red,0.4364,
28.645,1,3,Red,0.4264,
28.700,1,3,Red,0.3915,
28.756,1,3,Red,0.1477,
28.812,1,3,Red,0.0000,
28.867,1,3,Red,0.0000,
28.923,1,3,Red,0.0000,
28.979,1,3,Red,0.0000,
29.034,1,3,Red,0.0000,
29.090,1,3,Red,0.0000,
29.146,1,3,Red,0.0000,
29.202,1,3,Red,0.0000,
29.257,1,3,Red,0.0000,
29.313,1,3,Red,0.0000,
29.368,1,3,Red,0.0000,
29.424,1,3,Red,0.0210,
29.480,1,3,Red,0.0520,
29.535,1,3,Red,0.0835,
29.591,1,3,Red,0.0842,
29.647,1,3,Red,0.0869,
29.703,1,3,Red,0.0869,
29.758,1,3,Red,0.0857,
29.814,1,3,Red,0.0869,
29.870,1,3,Red,0.0869,
29.920,1,3,Red,0.0877,Placed
31.485,1,3,Red,0.0000,PickedUp
31.527,1,3,Red,0.0000,
31.582,1,3,Red,0.0000,
31.638,1,3,Red,0.0000,
31.694,1,3,Red,0.0000,
31.750,1,3,Red,0.0000,
31.805,1,3,Red,0.0000,
31.860,1,3,Red,0.0000,
31.917,1,3,Red,0.0000,
31.972,1,3,Red,0.0000,
32.028,1,3,Red,0.0000,
32.083,1,3,Red,0.0000,
32.139,1,3,Red,0.0000,
32.195,1,3,Red,0.0000,
32.250,1,3,Red,0.0000,
32.306,1,3,Red,0.0000,
32.362,1,3,Red,0.0000,
32.417,1,3,Red,0.0000,
32.473,1,3,Red,0.0205,
32.529,1,3,Red,0.1062,
32.585,1,3,Red,0.2103,
32.640,1,3,Red,0.2545,
32.696,1,3,Red,0.3477,
32.752,1,3,Red,0.3512,
32.807,1,3,Red,0.3421,
32.863,1,3,Red,0.3377,
32.919,1,3,Red,0.3223,
32.974,1,3,Red,0.1678,
33.030,1,3,Red,0.0559,
33.086,1,3,Red,0.0620,
33.141,1,3,Red,0.0747,
33.197,1,3,Red,0.0806,
33.253,1,3,Red,0.0825,
33.309,1,3,Red,0.1079,
33.364,1,3,Red,0.1096,
33.420,1,3,Red,0.1070,
33.460,1,3,Red,0.1009,Placed
34.311,1,3,Red,0.0000,PickedUp
34.354,1,3,Red,0.0000,
34.409,1,3,Red,0.0000,
34.465,1,3,Red,0.0000,
34.520,1,3,Red,0.0000,
34.575,1,3,Red,0.0000,
34.632,1,3,Red,0.0000,
34.687,1,3,Red,0.0000,
34.743,1,3,Red,0.0000,
34.798,1,3,Red,0.0000,
34.854,1,3,Red,0.0000,
34.909,1,3,Red,0.0000,
34.965,1,3,Red,0.0000,
35.021,1,3,Red,0.0000,
35.076,1,3,Red,0.0000,
35.132,1,3,Red,0.0000,
35.188,1,3,Red,0.0000,
35.244,1,3,Red,0.0000,
35.299,1,3,Red,0.0000,
35.355,1,3,Red,0.0000,
35.411,1,3,Red,0.0000,
35.467,1,3,Red,0.0000,
35.522,1,3,Red,0.0000,
35.578,1,3,Red,0.0000,
35.634,1,3,Red,0.0000,
35.689,1,3,Red,0.0000,
35.745,1,3,Red,0.0000,
35.800,1,3,Red,0.0000,
35.856,1,3,Red,0.0000,
35.912,1,3,Red,0.0000,
35.967,1,3,Red,0.0000,
36.023,1,3,Red,0.0000,
36.079,1,3,Red,0.0000,
36.135,1,3,Red,0.0000,
36.190,1,3,Red,0.0000,
36.246,1,3,Red,0.0000,
36.303,1,3,Red,0.0000,
36.357,1,3,Red,0.0000,
36.413,1,3,Red,0.0000,
36.469,1,3,Red,0.0000,
36.524,1,3,Red,0.0000,
36.580,1,3,Red,0.0000,
36.636,1,3,Red,0.0000,
36.692,1,3,Red,0.0000,
36.747,1,3,Red,0.0000,
36.803,1,3,Red,0.0000,
36.858,1,3,Red,0.0000,
36.914,1,3,Red,0.0000,
36.970,1,3,Red,0.0000,
37.026,1,3,Red,0.0000,
37.081,1,3,Red,0.0000,
37.138,1,3,Red,0.0000,
37.193,1,3,Red,0.0168,
37.249,1,3,Red,0.0696,
37.304,1,3,Red,0.1668,
37.360,1,3,Red,0.3023,
37.416,1,3,Red,0.3297,
37.472,1,3,Red,0.3272,
37.527,1,3,Red,0.3397,
37.583,1,3,Red,0.3487,
37.639,1,3,Red,0.3499,
37.694,1,3,Red,0.3480,
37.750,1,3,Red,0.3201,
37.805,1,3,Red,0.2652,
37.861,1,3,Red,0.2100,
37.917,1,3,Red,0.2168,
37.974,1,3,Red,0.2164,
38.028,1,3,Red,0.2093,
38.084,1,3,Red,0.1944,
38.140,1,3,Red,0.1941,
38.195,1,3,Red,0.2005,
38.251,1,3,Red,0.2056,
38.307,1,3,Red,0.2139,
38.362,1,3,Red,0.2462,
38.418,1,3,Red,0.2447,
38.474,1,3,Red,0.2393,
38.530,1,3,Red,0.2393,
38.585,1,3,Red,0.2386,
38.641,1,3,Red,0.2300,
38.696,1,3,Red,0.1973,
38.752,1,3,Red,0.1651,
38.815,1,3,Red,0.1626,
38.877,1,3,Red,0.1639,
38.933,1,3,Red,0.1631,
38.989,1,3,Red,0.1624,
39.044,1,3,Red,0.1653,
39.100,1,3,Red,0.1690,
39.156,1,3,Red,0.1707,
39.180,1,3,Red,0.1709,Placed
40.548,1,3,Red,0.0000,PickedUp
40.590,1,3,Red,0.0000,
40.645,1,3,Red,0.0000,
40.701,1,3,Red,0.0000,
40.756,1,3,Red,0.0000,
40.812,1,3,Red,0.0000,
40.867,1,3,Red,0.0000,
40.923,1,3,Red,0.0000,
40.979,1,3,Red,0.0000,
41.035,1,3,Red,0.0000,
41.090,1,3,Red,0.0000,
41.146,1,3,Red,0.0000,
41.202,1,3,Red,0.0000,
41.258,1,3,Red,0.0000,
41.314,1,3,Red,0.0000,
41.369,1,3,Red,0.0000,
41.425,1,3,Red,0.0000,
41.480,1,3,Red,0.0000,
41.536,1,3,Red,0.0000,
41.592,1,3,Red,0.0000,
41.647,1,3,Red,0.0000,
41.703,1,3,Red,0.0000,
41.759,1,3,Red,0.0000,
41.814,1,3,Red,0.0000,
41.870,1,3,Red,0.0000,
41.926,1,3,Red,0.0476,
41.981,1,3,Red,0.1626,
42.037,1,3,Red,0.1744,
42.093,1,3,Red,0.1729,
42.149,1,3,Red,0.1773,
42.204,1,3,Red,0.1897,
42.260,1,3,Red,0.2151,
42.315,1,3,Red,0.2247,
42.371,1,3,Red,0.2481,
42.427,1,3,Red,0.2447,
42.482,1,3,Red,0.2295,
42.538,1,3,Red,0.2005,
42.594,1,3,Red,0.1961,
42.650,1,3,Red,0.2103,
42.705,1,3,Red,0.1998,
42.761,1,3,Red,0.1941,
42.817,1,3,Red,0.1944,
42.872,1,3,Red,0.1932,
42.928,1,3,Red,0.1956,
42.985,1,3,Red,0.1934,
43.000,1,3,Red,0.1927,Placed
44.069,1,3,Green,0.0000,PickedUp
44.112,1,3,Green,0.0000,
44.167,1,3,Green,0.0000,
44.223,1,3,Green,0.0000,
44.278,1,3,Green,0.0000,
44.334,1,3,Green,0.0000,
44.390,1,3,Green,0.0000,
44.446,1,3,Green,0.0000,
44.501,1,3,Green,0.0000,
44.557,1,3,Green,0.0000,
44.613,1,3,Green,0.0000,
44.668,1,3,Green,0.0000,
44.724,1,3,Green,0.0000,
44.779,1,3,Green,0.0000,
44.835,1,3,Green,0.0000,
44.891,1,3,Green,0.0000,
44.947,1,3,Green,0.0000,
45.002,1,3,Green,0.0000,
45.058,1,3,Green,0.0000,
45.114,1,3,Green,0.0000,
45.170,1,3,Green,0.0000,
45.225,1,3,Green,0.0000,
45.282,1,3,Green,0.0000,
45.337,1,3,Green,0.0000,
45.392,1,3,Green,0.0000,
45.448,1,3,Green,0.0000,
45.504,1,3,Green,0.0000,
45.559,1,3,Green,0.0000,
45.615,1,3,Green,0.0000,
45.671,1,3,Green,0.0264,
45.726,1,3,Green,0.0923,
45.782,1,3,Green,0.1492,
45.837,1,3,Green,0.1643,
45.893,1,3,Green,0.2491,
45.949,1,3,Green,0.2552,
46.005,1,3,Green,0.2547,
46.060,1,3,Green,0.2647,
46.117,1,3,Green,0.3106,
46.172,1,3,Green,0.4166,
46.227,1,3,Green,0.4418,
46.283,1,3,Green,0.4557,
46.339,1,3,Green,0.4864,
46.395,1,3,Green,0.5287,
46.450,1,3,Green,0.5619,
46.506,1,3,Green,0.5897,
46.562,1,3,Green,0.6386,
46.617,1,3,Green,0.6471,
46.673,1,3,Green,0.6564,
46.729,1,3,Green,0.6730,
46.784,1,3,Green,0.7038,
46.840,1,3,Green,0.7302,
46.896,1,3,Green,0.7656,
46.952,1,3,Green,0.7778,
47.007,1,3,Green,0.8059,
47.063,1,3,Green,0.8278,
47.119,1,3,Green,0.8530,
47.174,1,3,Green,0.8476,
47.230,1,3,Green,0.8462,
47.286,1,3,Green,0.8486,
47.320,1,3,Green,0.8503,Placed
48.538,1,3,Green,0.0000,PickedUp
48.580,1,3,Green,0.0000,
48.636,1,3,Green,0.0000,
48.691,1,3,Green,0.0000,
48.747,1,3,Green,0.0000,
48.803,1,3,Green,0.0000,
48.858,1,3,Green,0.0000,
48.914,1,3,Green,0.0000,
48.970,1,3,Green,0.0000,
49.025,1,3,Green,0.0000,
49.081,1,3,Green,0.0000,
49.136,1,3,Green,0.0000,
49.192,1,3,Green,0.0000,
49.249,1,3,Green,0.0000,
49.303,1,3,Green,0.0000,
49.359,1,3,Green,0.0598,
49.415,1,3,Green,0.1993,
49.470,1,3,Green,0.2569,
49.526,1,3,Green,0.3170,
49.582,1,3,Green,0.3258,
49.637,1,3,Green,0.3944,
49.693,1,3,Green,0.4049,
49.749,1,3,Green,0.4049,
49.805,1,3,Green,0.3990,
49.860,1,3,Green,0.4005,
49.916,1,3,Green,0.4051,
49.971,1,3,Green,0.4212,
50.027,1,3,Green,0.4562,
50.085,1,3,Green,0.4791,
50.138,1,3,Green,0.4803,
50.194,1,3,Green,0.4867,
50.250,1,3,Green,0.5233,
50.306,1,3,Green,0.5553,
50.361,1,3,Green,0.6027,
50.417,1,3,Green,0.6271,
50.473,1,3,Green,0.6459,
50.529,1,3,Green,0.6703,
50.588,1,3,Green,0.7861,
50.640,1,3,Green,0.8777,
50.696,1,3,Green,0.9114,
50.751,1,3,Green,0.9057,
50.807,1,3,Green,0.9038,
50.863,1,3,Green,0.8882,
50.920,1,3,Green,0.8821,
50.974,1,3,Green,0.8606,
51.030,1,3,Green,0.8354,
51.060,1,3,Green,0.8234,Placed
52.032,1,3,Green,0.0000,PickedUp
52.075,1,3,Green,0.0000,
52.130,1,3,Green,0.0000,
52.185,1,3,Green,0.0000,
52.241,1,3,Green,0.0000,
52.296,1,3,Green,0.0000,
52.352,1,3,Green,0.0000,
52.408,1,3,Green,0.0000,
52.464,1,3,Green,0.0000,
52.519,1,3,Green,0.0000,
52.575,1,3,Green,0.0000,
52.631,1,3,Green,0.0000,
52.686,1,3,Green,0.0000,
52.742,1,3,Green,0.0000,
52.798,1,3,Green,0.0000,
52.853,1,3,Green,0.0000,
52.909,1,3,Green,0.0000,
52.966,1,3,Green,0.0000,
53.020,1,3,Green,0.0000,
53.076,1,3,Green,0.0000,
53.132,1,3,Green,0.0000,
53.187,1,3,Green,0.0000,
53.243,1,3,Green,0.0000,
53.299,1,3,Green,0.0000,
53.355,1,3,Green,0.0000,
53.410,1,3,Green,0.0000,
53.466,1,3,Green,0.0000,
53.522,1,3,Green,0.0000,
53.578,1,3,Green,0.0000,
53.635,1,3,Green,0.0000,
53.689,1,3,Green,0.0000,
53.745,1,3,Green,0.0000,
53.800,1,3,Green,0.0000,
53.856,1,3,Green,0.0000,
53.912,1,3,Green,0.0000,
53.967,1,3,Green,0.0000,
54.023,1,3,Green,0.0000,
54.079,1,3,Green,0.0000,
54.134,1,3,Green,0.0000,
54.190,1,3,Green,0.0000,
54.246,1,3,Green,0.0000,
54.302,1,3,Green,0.0000,
54.358,1,3,Green,0.0000,
54.413,1,3,Green,0.0000,
54.470,1,3,Green,0.0000,
54.525,1,3,Green,0.0000,
54.580,1,3,Green,0.0000,
54.636,1,3,Green,0.0000,
54.692,1,3,Green,0.1092,
54.747,1,3,Green,0.2444,
54.803,1,3,Green,0.3228,
54.859,1,3,Green,0.4694,
54.915,1,3,Green,0.5326,
54.970,1,3,Green,0.5333,
55.026,1,3,Green,0.5482,
55.081,1,3,Green,0.5988,
55.137,1,3,Green,0.6266,
55.193,1,3,Green,0.6466,
55.249,1,3,Green,0.6913,
55.306,1,3,Green,0.7668,
55.360,1,3,Green,0.7690,
55.416,1,3,Green,0.7746,
55.472,1,3,Green,0.7863,
55.527,1,3,Green,0.8210,
55.583,1,3,Green,0.8056,
55.639,1,3,Green,0.7890,
55.694,1,3,Green,0.7678,
55.750,1,3,Green,0.6982,
55.806,1,3,Green,0.5675,
55.861,1,3,Green,0.5748,
55.917,1,3,Green,0.7426,
55.973,1,3,Green,0.7719,
56.028,1,3,Green,0.7582,
56.084,1,3,Green,0.7543,
56.141,1,3,Green,0.7653,
56.196,1,3,Green,0.7839,
56.251,1,3,Green,0.8007,
56.307,1,3,Green,0.8195,
56.362,1,3,Green,0.8484,
56.400,1,3,Green,0.8532,Placed
57.908,1,3,Green,0.0000,PickedUp
57.950,1,3,Green,0.0000,
58.005,1,3,Green,0.0000,
58.062,1,3,Green,0.0000,
58.117,1,3,Green,0.0000,
58.172,1,3,Green,0.0000,
58.229,1,3,Green,0.0000,
58.284,1,3,Green,0.0000,
58.339,1,3,Green,0.0000,
58.395,1,3,Green,0.0000,
58.451,1,3,Green,0.0000,
58.506,1,3,Green,0.0000,
58.565,1,3,Green,0.0000,
58.617,1,3,Green,0.0000,
58.673,1,3,Green,0.0000,
58.729,1,3,Green,0.0000,
58.785,1,3,Green,0.0000,
58.840,1,3,Green,0.0000,
58.896,1,3,Green,0.0000,
58.952,1,3,Green,0.0000,
59.008,1,3,Green,0.0000,
59.064,1,3,Green,0.0000,
59.119,1,3,Green,0.0716,
59.174,1,3,Green,0.1294,
59.230,1,3,Green,0.1680,
59.286,1,3,Green,0.1746,
59.342,1,3,Green,0.1822,
59.397,1,3,Green,0.2171,
59.453,1,3,Green,0.3106,
59.509,1,3,Green,0.3399,
59.564,1,3,Green,0.3492,
59.620,1,3,Green,0.3714,
59.676,1,3,Green,0.4581,
59.732,1,3,Green,0.5165,
59.787,1,3,Green,0.5199,
59.843,1,3,Green,0.5480,
59.900,1,3,Green,0.6176,
59.954,1,3,Green,0.6852,
60.010,1,3,Green,0.7006,
60.066,1,3,Green,0.6996,
60.121,1,3,Green,0.7172,
60.177,1,3,Green,0.7617,
60.233,1,3,Green,0.8081,
60.288,1,3,Green,0.8032,
60.344,1,3,Green,0.8056,
60.400,1,3,Green,0.8188,
60.455,1,3,Green,0.8115,
60.511,1,3,Green,0.8081,
60.567,1,3,Green,0.8000,
60.622,1,3,Green,0.8100,
60.660,1,3,Green,0.8210,Placed
62.251,1,3,Red,0.0000,PickedUp
62.294,1,3,Red,0.0000,
62.349,1,3,Red,0.0000,
62.405,1,3,Red,0.0000,
62.460,1,3,Red,0.0000,
62.516,1,3,Red,0.0000,
62.572,1,3,Red,0.0000,
62.627,1,3,Red,0.0000,
62.683,1,3,Red,0.0000,
62.738,1,3,Red,0.0000,
62.794,1,3,Red,0.0000,
62.850,1,3,Red,0.0000,
62.906,1,3,Red,0.0000,
62.961,1,3,Red,0.0000,
63.017,1,3,Red,0.0000,
63.073,1,3,Red,0.0000,
63.128,1,3,Red,0.0000,
63.184,1,3,Red,0.0000,
63.241,1,3,Red,0.0598,
63.295,1,3,Red,0.0584,
63.351,1,3,Red,0.0462,
63.407,1,3,Red,0.0400,
63.463,1,3,Red,0.0410,
63.518,1,3,Red,0.0593,
63.575,1,3,Red,0.1443,
63.630,1,3,Red,0.2068,
63.685,1,3,Red,0.2232,
63.741,1,3,Red,0.2349,
63.797,1,3,Red,0.3126,
63.852,1,3,Red,0.3284,
63.908,1,3,Red,0.3250,
63.964,1,3,Red,0.3331,
64.019,1,3,Red,0.3487,
64.077,1,3,Red,0.3934,
64.131,1,3,Red,0.4410,
64.186,1,3,Red,0.4635,
64.242,1,3,Red,0.5001,
64.298,1,3,Red,0.5431,
64.354,1,3,Red,0.7011,
64.409,1,3,Red,0.6674,
64.465,1,3,Red,0.6420,
64.521,1,3,Red,0.6300,
64.576,1,3,Red,0.6403,
64.632,1,3,Red,0.6904,
64.688,1,3,Red,0.7455,
64.743,1,3,Red,0.8337,
64.799,1,3,Red,0.8366,
64.855,1,3,Red,0.8388,
64.912,1,3,Red,0.8569,
64.966,1,3,Red,0.9536,
65.022,1,3,Red,1.0000,
65.078,1,3,Red,1.0000,
65.133,1,3,Red,0.7631,
65.189,1,3,Red,0.2342,
65.245,1,3,Red,0.2217,
65.300,1,3,Red,0.2212,
65.356,1,3,Red,0.2274,
65.412,1,3,Red,0.2440,
65.468,1,3,Red,0.2564,
65.523,1,3,Red,0.2847,
65.579,1,3,Red,0.4442,
65.635,1,3,Red,0.5294,
65.690,1,3,Red,0.5543,
65.747,1,3,Red,0.5980,
65.802,1,3,Red,0.6078,
65.857,1,3,Red,0.6100,
65.913,1,3,Red,0.5353,
65.969,1,3,Red,0.3499,
66.024,1,3,Red,0.2117,
66.080,1,3,Red,0.2147,
66.136,1,3,Red,0.2330,
66.192,1,3,Red,0.2413,
66.247,1,3,Red,0.2606,
66.303,1,3,Red,0.2674,
66.359,1,3,Red,0.2733,
66.415,1,3,Red,0.2823,
66.470,1,3,Red,0.2757,
66.526,1,3,Red,0.2725,
66.583,1,3,Red,0.2752,
66.637,1,3,Red,0.2945,
66.693,1,3,Red,0.3280,
66.748,1,3,Red,0.3856,
66.804,1,3,Red,0.3824,
66.860,1,3,Red,0.3844,
66.916,1,3,Red,0.3944,
66.971,1,3,Red,0.3836,
67.027,1,3,Red,0.3233,
67.083,1,3,Red,0.2769,
67.139,1,3,Red,0.2628,
67.194,1,3,Red,0.2603,
67.250,1,3,Red,0.2645,
67.305,1,3,Red,0.2628,
67.361,1,3,Red,0.2606,
67.418,1,3,Red,0.2535,
67.472,1,3,Red,0.2520,
67.528,1,3,Red,0.2498,
67.584,1,3,Red,0.2422,
67.639,1,3,Red,0.2317,
67.695,1,3,Red,0.2083,
67.751,1,3,Red,0.1990,
67.807,1,3,Red,0.2002,
67.862,1,3,Red,0.2107,
67.918,1,3,Red,0.2098,
67.974,1,3,Red,0.2132,
68.029,1,3,Red,0.2134,
68.085,1,3,Red,0.2171,
68.141,1,3,Red,0.2144,
68.197,1,3,Red,0.2051,
68.253,1,3,Red,0.1849,
68.308,1,3,Red,0.0200,
68.363,1,3,Red,0.0000,
68.419,1,3,Red,0.0000,
68.475,1,3,Red,0.0000,
68.531,1,3,Red,0.0176,
68.586,1,3,Red,0.0857,
68.642,1,3,Red,0.1700,
68.698,1,3,Red,0.1861,
68.753,1,3,Red,0.1846,
